"dt_venda";"nm_localidade_estado";"tp_produtor_canal_aquisicao";"tp_tamanho_produtor";"nm_evento_classificacao_negocio";"vr_venda";"qt_ingresso";"qt_evento";"qt_produtor";"qt_ingresso_por_evento";"qt_evento_por_produtor";"vr_medio_ingresso"
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;6.712,64;296;36;19;8,22;1,89;23,47
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;38,89;3;1;1;3;1;11,28
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;MIDIA SOCIAL;PEQUENO;OUTROS;693,81;26;3;3;8,67;1;24,71
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;NAO INFORMADO;GRANDE;ENTRETENIMENTO;711,64;32;7;5;4,57;1,4;25,74
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;NAO INFORMADO;GRANDE;OUTROS;625,04;13;1;1;13;1;37,81
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;NAO INFORMADO;PEQUENO;CORPORATIVO;271,78;3;3;3;1;1;40,62
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;665,73;28;13;11;2,15;1,18;26,11
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;NAO INFORMADO;PEQUENO;OUTROS;14,8;2;1;1;2;1;17,13
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;PESQUISA ORGANICA;GRANDE;CORPORATIVO;63,43;3;1;1;3;1;14,43
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;8.394,65;348;7;5;49,71;1,4;24,09
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;PESQUISA ORGANICA;GRANDE;OUTROS;6.658,71;153;1;1;153;1;44,37
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;3.362,71;97;25;16;3,88;1,56;29,41
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;11.228,4;496;43;20;11,53;2,15;22,71
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;13,81;2;1;1;2;1;7,04
2033-04-01 00:00:00.000;RIO GRANDE DO NORTE;PESQUISA ORGANICA;PEQUENO;OUTROS;900,24;30;4;4;7,5;1;27,72
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;GRANDE;CASAS-FIXAS;626.848,31;8.758;210;1;41,7;210;71,98
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;GRANDE;CORPORATIVO;2.791,18;7;2;2;3,5;1;442,71
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;GRANDE;ENTRETENIMENTO;87.182,33;3.465;177;16;19,58;11,06;25,55
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;GRANDE;OUTROS;431,94;5;1;1;5;1;64,54
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;PEQUENO;CASAS-FIXAS;14.605,82;480;30;11;16;2,73;29,93
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;PEQUENO;CORPORATIVO;70.359,07;1.852;178;141;10,4;1,26;37,06
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;PEQUENO;ENTRETENIMENTO;176.780,35;7.499;647;393;11,59;1,65;24,03
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;PEQUENO;ESPORTIVO;2.629,35;115;13;11;8,85;1,18;24,42
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;PEQUENO;NÃO CLASSIFICADO;9.248,49;50;9;8;5,56;1,12;163,29
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;DIRETO;PEQUENO;OUTROS;9.962,7;258;28;27;9,21;1,04;38,91
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;GRANDE;CASAS-FIXAS;1.429.925,07;19.751;226;1;87,39;226;73
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;GRANDE;CORPORATIVO;3.071,32;5;2;2;2,5;1;433,65
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;GRANDE;ENTRETENIMENTO;198.070,43;7.827;186;16;42,08;11,62;24,86
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;GRANDE;OUTROS;799,91;17;1;1;17;1;63,72
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;PEQUENO;CASAS-FIXAS;33.292,17;1.130;32;12;35,31;2,67;28,45
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;PEQUENO;CORPORATIVO;145.345,48;4.020;211;161;19,05;1,31;37,83
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;416.305,92;17.273;710;411;24,33;1,73;24,15
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;PEQUENO;ESPORTIVO;8.192,41;283;14;11;20,21;1,27;29,31
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;14.027,19;94;9;7;10,44;1,29;148,38
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA PAGA;PEQUENO;OUTROS;18.873,57;557;37;34;15,05;1,09;35,66
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;604.624,01;8.435;211;1;39,98;211;72,75
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;GRANDE;CORPORATIVO;4.456,67;7;1;1;7;1;981,82
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;81.971,61;3.364;180;16;18,69;11,25;24,87
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;GRANDE;OUTROS;169,26;3;1;1;3;1;70,37
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;12.434,1;421;29;11;14,52;2,64;28,56
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;PEQUENO;CORPORATIVO;66.283,03;1.722;165;130;10,44;1,27;39,56
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;179.402,47;7.468;651;388;11,47;1,68;23,83
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;PEQUENO;ESPORTIVO;2.939,46;119;14;12;8,5;1,17;20,37
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;5.221,49;45;10;9;4,5;1,11;119,46
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;MIDIA SOCIAL;PEQUENO;OUTROS;9.252,23;227;26;25;8,73;1,04;38,63
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;GRANDE;CASAS-FIXAS;70.164,7;992;144;1;6,89;144;68,58
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;GRANDE;ENTRETENIMENTO;10.531,56;382;121;15;3,16;8,07;25,66
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;PEQUENO;CASAS-FIXAS;1.501,59;59;18;9;3,28;2;26,25
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;PEQUENO;CORPORATIVO;7.417,34;198;64;55;3,09;1,16;40,14
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;20.285,38;813;315;225;2,58;1,4;23,46
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;PEQUENO;ESPORTIVO;172,26;13;5;5;2,6;1;11,89
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;777,3;3;3;2;1;1,5;131,95
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;NAO INFORMADO;PEQUENO;OUTROS;812,94;27;9;9;3;1;36,69
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;1.004.279,66;13.891;224;1;62,01;224;73,01
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;GRANDE;CORPORATIVO;6.544,13;9;2;2;4,5;1;785,99
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;135.297,95;5.453;183;16;29,8;11,44;25,05
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;GRANDE;OUTROS;25,55;1;1;1;1;1;11,64
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;23.605,51;797;32;11;24,91;2,91;28,66
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;105.284,9;2.831;197;154;14,37;1,28;37,92
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;286.977,26;12.047;685;400;17,59;1,71;24,36
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;6.044,15;187;17;13;11;1,31;31,16
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;9.305,81;85;13;9;6,54;1,44;79,95
2033-04-01 00:00:00.000;RIO GRANDE DO SUL;PESQUISA ORGANICA;PEQUENO;OUTROS;18.358,72;430;41;38;10,49;1,08;42,16
2033-04-01 00:00:00.000;RONDÔNIA;DIRETO;PEQUENO;CORPORATIVO;4.018,06;32;6;6;5,33;1;142,23
2033-04-01 00:00:00.000;RONDÔNIA;DIRETO;PEQUENO;ENTRETENIMENTO;10.058,22;298;14;10;21,29;1,4;38,13
2033-04-01 00:00:00.000;RONDÔNIA;DIRETO;PEQUENO;ESPORTIVO;9.023,72;185;8;5;23,12;1,6;52,31
2033-04-01 00:00:00.000;RONDÔNIA;DIRETO;PEQUENO;NÃO CLASSIFICADO;67,68;3;2;2;1,5;1;24,61
2033-04-01 00:00:00.000;RONDÔNIA;DIRETO;PEQUENO;OUTROS;469,45;5;1;1;5;1;71,16
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA PAGA;PEQUENO;CORPORATIVO;11.106,38;81;9;8;9;1,12;124,63
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;23.444,88;636;15;11;42,4;1,36;34,33
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA PAGA;PEQUENO;ESPORTIVO;20.338,66;411;8;5;51,38;1,6;50,95
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;232,04;5;2;2;2,5;1;28,47
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA PAGA;PEQUENO;OUTROS;600,35;7;1;1;7;1;67,54
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA SOCIAL;PEQUENO;CORPORATIVO;4.717,74;30;5;5;6;1;133,98
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;9.351,88;273;14;10;19,5;1,4;33
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA SOCIAL;PEQUENO;ESPORTIVO;9.791,72;174;8;5;21,75;1,6;50,48
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;128,35;4;2;2;2;1;47,43
2033-04-01 00:00:00.000;RONDÔNIA;MIDIA SOCIAL;PEQUENO;OUTROS;149,76;1;1;1;1;1;46,21
2033-04-01 00:00:00.000;RONDÔNIA;NAO INFORMADO;PEQUENO;CORPORATIVO;983,86;6;3;3;2;1;197,48
2033-04-01 00:00:00.000;RONDÔNIA;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.239,77;34;7;6;4,86;1,17;39,47
2033-04-01 00:00:00.000;RONDÔNIA;NAO INFORMADO;PEQUENO;ESPORTIVO;1.048,77;17;5;4;3,4;1,25;51,16
2033-04-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;8.364,49;64;8;8;8;1;132,39
2033-04-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;16.913,23;468;15;11;31,2;1,36;36,2
2033-04-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;13.185,52;264;8;5;33;1,6;50,79
2033-04-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;248,37;7;2;2;3,5;1;36,61
2033-04-01 00:00:00.000;RONDÔNIA;PESQUISA ORGANICA;PEQUENO;OUTROS;197,72;6;1;1;6;1;25,86
2033-04-01 00:00:00.000;RORAIMA;DIRETO;PEQUENO;CORPORATIVO;51,98;2;1;1;2;1;148,06
2033-04-01 00:00:00.000;RORAIMA;DIRETO;PEQUENO;ENTRETENIMENTO;199;10;1;1;10;1;10,55
2033-04-01 00:00:00.000;RORAIMA;MIDIA PAGA;PEQUENO;CORPORATIVO;275,24;5;1;1;5;1;102,79
2033-04-01 00:00:00.000;RORAIMA;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;200,78;14;1;1;14;1;17,1
2033-04-01 00:00:00.000;RORAIMA;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;92,86;6;1;1;6;1;11,86
2033-04-01 00:00:00.000;RORAIMA;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;384,12;4;1;1;4;1;64,66
2033-04-01 00:00:00.000;RORAIMA;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;228,22;11;1;1;11;1;21,92
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;GRANDE;CASAS-FIXAS;50.135,47;1.086;36;5;30,17;7,2;49,29
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;GRANDE;CORPORATIVO;38.163,64;152;3;3;50,67;1;270,25
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;GRANDE;ENTRETENIMENTO;24.799,16;728;62;8;11,74;7,75;32,17
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;CASAS-FIXAS;1.982,52;112;4;4;28;1;18,17
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;CORPORATIVO;53.016,66;543;133;108;4,08;1,23;92,2
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;ENTRETENIMENTO;118.377,96;5.311;463;215;11,47;2,15;22,21
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;ESPORTIVO;10.305,67;317;18;16;17,61;1,12;35,06
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;NÃO CLASSIFICADO;2.777,05;102;6;6;17;1;26,98
2033-04-01 00:00:00.000;SANTA CATARINA;DIRETO;PEQUENO;OUTROS;8.945,97;188;28;26;6,71;1,08;43,64
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;GRANDE;CASAS-FIXAS;120.961,29;2.438;36;5;67,72;7,2;48,6
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;GRANDE;CORPORATIVO;93.471,22;392;3;3;130,67;1;227,14
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;GRANDE;ENTRETENIMENTO;59.996,07;1.715;66;9;25,98;7,33;35,48
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;CASAS-FIXAS;4.051,81;240;4;3;60;1,33;17,19
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;CORPORATIVO;101.125,57;1.242;192;144;6,47;1,33;80,02
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;274.265,89;12.207;543;247;22,48;2,2;22,74
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;ESPORTIVO;21.934,89;687;18;16;38,17;1,12;31,44
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;5.923,53;236;9;9;26,22;1;25,22
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA PAGA;PEQUENO;OUTROS;26.426,55;451;32;27;14,09;1,19;56,12
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;55.884,47;1.089;38;5;28,66;7,6;51,36
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;GRANDE;CORPORATIVO;38.087,2;151;3;3;50,33;1;247,03
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;24.865,28;713;62;8;11,5;7,75;34,33
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;1.757,64;100;4;3;25;1,33;20,35
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;CORPORATIVO;43.505,3;565;136;110;4,15;1,24;73,73
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;117.574,41;5.288;470;212;11,25;2,22;22,03
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;ESPORTIVO;10.745,95;315;14;12;22,5;1,17;32,71
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;4.076,81;113;9;9;12,56;1;28,17
2033-04-01 00:00:00.000;SANTA CATARINA;MIDIA SOCIAL;PEQUENO;OUTROS;9.456,07;209;30;28;6,97;1,07;40,58
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;GRANDE;CASAS-FIXAS;6.186,03;115;27;5;4,26;5,4;50,3
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;GRANDE;CORPORATIVO;4.284,5;12;3;3;4;1;265,72
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;GRANDE;ENTRETENIMENTO;2.475,92;79;31;8;2,55;3,88;32,54
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;CASAS-FIXAS;326,58;13;4;3;3,25;1,33;22,73
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;CORPORATIVO;4.407,18;61;46;41;1,33;1,12;72,12
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;13.170,51;568;242;133;2,35;1,82;22,8
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;ESPORTIVO;1.143,27;36;8;8;4,5;1;34,89
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;305,86;13;3;3;4,33;1;43,34
2033-04-01 00:00:00.000;SANTA CATARINA;NAO INFORMADO;PEQUENO;OUTROS;1.843,36;27;11;11;2,45;1;73,31
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;84.425,85;1.693;39;5;43,41;7,8;50,7
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;GRANDE;CORPORATIVO;50.825,25;220;3;3;73,33;1;211,8
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;40.289,98;1.165;68;9;17,13;7,56;34,51
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;2.803,41;148;5;4;29,6;1,25;20,82
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;78.657,71;927;159;125;5,83;1,27;82,05
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;190.195,21;8.484;509;227;16,67;2,24;22,99
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;16.304,58;497;15;13;33,13;1,15;34,26
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;6.501,22;205;8;8;25,62;1;31,91
2033-04-01 00:00:00.000;SANTA CATARINA;PESQUISA ORGANICA;PEQUENO;OUTROS;18.157,63;321;28;25;11,46;1,12;64,64
2033-04-01 00:00:00.000;SERGIPE;DIRETO;GRANDE;CASAS-FIXAS;5.201,65;156;2;2;78;1;33,28
2033-04-01 00:00:00.000;SERGIPE;DIRETO;GRANDE;CORPORATIVO;281,29;5;1;1;5;1;56,45
2033-04-01 00:00:00.000;SERGIPE;DIRETO;GRANDE;ENTRETENIMENTO;226,22;31;2;1;15,5;2;7,56
2033-04-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;CASAS-FIXAS;200,91;18;1;1;18;1;15,37
2033-04-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;CORPORATIVO;3.628,53;80;19;16;4,21;1,19;49,77
2033-04-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;ENTRETENIMENTO;19.061,98;795;79;45;10,06;1,76;24,69
2033-04-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;ESPORTIVO;783,86;13;1;1;13;1;74,99
2033-04-01 00:00:00.000;SERGIPE;DIRETO;PEQUENO;OUTROS;798,3;62;4;2;15,5;2;13,44
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;GRANDE;CASAS-FIXAS;12.433,74;328;2;2;164;1;36,71
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;GRANDE;CORPORATIVO;567,87;14;1;1;14;1;38,2
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;GRANDE;ENTRETENIMENTO;561,14;74;2;1;37;2;7,34
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;CASAS-FIXAS;785,55;44;1;1;44;1;17,99
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;CORPORATIVO;8.754,24;163;26;21;6,27;1,24;54,01
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;41.791,88;1.851;90;48;20,57;1,88;23,34
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;ESPORTIVO;1.047,61;19;1;1;19;1;43,57
2033-04-01 00:00:00.000;SERGIPE;MIDIA PAGA;PEQUENO;OUTROS;1.803,51;136;5;3;27,2;1,67;20,99
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;5.579,62;158;2;2;79;1;40,55
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;GRANDE;CORPORATIVO;356,09;6;1;1;6;1;50,58
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;214,62;31;2;1;15,5;2;5,89
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;237,3;15;2;1;7,5;2;22,63
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;CORPORATIVO;5.470,35;81;21;17;3,86;1,24;59,26
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;17.867,28;774;84;46;9,21;1,83;22,77
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;ESPORTIVO;485,43;9;1;1;9;1;62,76
2033-04-01 00:00:00.000;SERGIPE;MIDIA SOCIAL;PEQUENO;OUTROS;989,73;71;4;2;17,75;2;12,85
2033-04-01 00:00:00.000;SERGIPE;NAO INFORMADO;GRANDE;CASAS-FIXAS;610,64;19;2;2;9,5;1;26,74
2033-04-01 00:00:00.000;SERGIPE;NAO INFORMADO;GRANDE;ENTRETENIMENTO;30,3;5;2;1;2,5;2;7,12
2033-04-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;CORPORATIVO;933,85;11;7;6;1,57;1,17;64,63
2033-04-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;2.113,78;84;38;27;2,21;1,41;25,61
2033-04-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;ESPORTIVO;173,39;2;1;1;2;1;25,05
2033-04-01 00:00:00.000;SERGIPE;NAO INFORMADO;PEQUENO;OUTROS;119,4;8;3;2;2,67;1,5;11,46
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;9.357,83;256;2;2;128;1;35,62
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;GRANDE;CORPORATIVO;207,19;4;1;1;4;1;63,72
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;355,49;50;2;1;25;2;8,01
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;675,13;38;3;1;12,67;3;17,61
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;6.388,76;115;21;17;5,48;1,24;46,91
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;27.860,98;1.309;88;47;14,88;1,87;21,5
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;857,46;16;1;1;16;1;82,89
2033-04-01 00:00:00.000;SERGIPE;PESQUISA ORGANICA;PEQUENO;OUTROS;1.436,59;107;5;3;21,4;1,67;23,39
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;CASAS-FIXAS;1.648.445,5;38.531;392;46;98,29;8,52;43,49
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;CORPORATIVO;228.238,89;836;40;24;20,9;1,67;270,68
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;ENTRETENIMENTO;771.423,77;11.446;521;58;21,97;8,98;66,93
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;ESPORTIVO;19.479,22;287;6;3;47,83;2;68,88
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;NÃO CLASSIFICADO;24.553,61;151;7;5;21,57;1,4;162,7
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;GRANDE;OUTROS;11.735,33;335;11;5;30,45;2,2;36,74
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;CASAS-FIXAS;72.241,6;2.860;70;32;40,86;2,19;25,44
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;CORPORATIVO;294.599,14;2.890;572;434;5,05;1,32;104,97
2033-04-01 00:00:00.000;SÃO PAULO;DIRETO;PEQUENO;ENTRETENIMENTO;554.281,2;22.582;2.402;1.015;9,4;2,37;24,72
